#andhikhola_meanannaul_discharge
2061	29.65464312
2062	25.66886044
2063	23.55301351
2064	29.47385383
2065	27.89952671
2066	35.07185171
2067	41.34117136
2068	33.40075802
#2069
#2070
#2071
2072	20.20623815
2073	28.42533062
2074	20.82660501
2075	19.17111145
2076	20.7006589
2077	28.15949939
2078	27.17883057
#2079	35.43022498

